frequency_hz,magnitude,magnitude_db,phase_degrees
325.000,0.995067601032,-0.042948279,-26.348351790
330.000,0.994746691781,-0.045749930,-26.781138746
335.000,0.994422285187,-0.048583033,-27.212929815
340.000,0.994121909353,-0.051207094,-27.647518274
345.000,0.993726239972,-0.054664844,-28.082266093
350.000,0.99338016047,-0.057690357,-28.516801933
355.000,0.992987621511,-0.061123307,-28.955300430
360.000,0.992565700623,-0.064814730,-29.395296459
365.000,0.992171607031,-0.068264106,-29.832501609
370.000,0.991732062821,-0.072112915,-30.273080647
375.000,0.991312673512,-0.075786830,-30.715865966
380.000,0.990788885805,-0.080377475,-31.157895337
385.000,0.99031558127,-0.084527757,-31.601793574
390.000,0.9897880379,-0.089155983,-32.046118613
395.000,0.989281571771,-0.093601617,-32.492429022
400.000,0.988682597705,-0.098862200,-32.939068989
405.000,0.988153667693,-0.103510261,-33.388387250
410.000,0.987571100553,-0.108632548,-33.838786233
415.000,0.986950103524,-0.114096061,-34.289608989
420.000,0.98632484233,-0.119600565,-34.740775510
425.000,0.985634775777,-0.125679637,-35.194003103
430.000,0.984979160213,-0.131459161,-35.648737501
435.000,0.984285552289,-0.137577792,-36.104108569
440.000,0.983607672429,-0.143561846,-36.560339627
445.000,0.982810999513,-0.150599832,-37.018564881
450.000,0.982038558399,-0.157429198,-37.478613631
455.000,0.98124798547,-0.164424437,-37.938571387
460.000,0.980407374761,-0.171868612,-38.398542690
465.000,0.979569827893,-0.179292004,-38.861621566
470.000,0.978701018561,-0.186999194,-39.324562764
475.000,0.977774254944,-0.195228040,-39.789096733
480.000,0.976811580252,-0.203784008,-40.256156453
485.000,0.975901419002,-0.211881010,-40.721934982
490.000,0.97490781592,-0.220728956,-41.189859573
495.000,0.973907348797,-0.229647142,-41.658310222
500.000,0.972787257506,-0.239642537,-42.124207253
505.000,0.971766103141,-0.248765079,-42.598793223
510.000,0.970676970904,-0.258505476,-43.070773732
515.000,0.969539267427,-0.268691936,-43.544460626
520.000,0.968377450594,-0.279106640,-44.019763789
525.000,0.967164249016,-0.289995309,-44.492610220
530.000,0.965953877272,-0.300872199,-44.968612491
535.000,0.964694961596,-0.312199794,-45.446180207
540.000,0.963436839423,-0.323535027,-45.925017314
545.000,0.962078752443,-0.335787533,-46.403420991
550.000,0.960764617209,-0.347659988,-46.883876186
555.000,0.959337523571,-0.360571364,-47.362724943
560.000,0.957959558587,-0.373056496,-47.843631782
565.000,0.956475442433,-0.386523521,-48.326871032
570.000,0.954981541093,-0.400100457,-48.809918655
575.000,0.953459302811,-0.413956791,-49.294061055
580.000,0.951892106185,-0.428245493,-49.780614281
585.000,0.950312565095,-0.442670569,-50.265484851
590.000,0.94870079451,-0.457414714,-50.750899434
595.000,0.947018309566,-0.472832486,-51.237867365
600.000,0.945370505261,-0.487959029,-51.727616867
605.000,0.943591488212,-0.504319708,-52.213400751
610.000,0.941821802247,-0.520625206,-52.702476099
615.000,0.940012438303,-0.537327995,-53.192396119
620.000,0.93819116345,-0.554173237,-53.682311548
625.000,0.936131397494,-0.573263769,-54.167227567
630.000,0.934390148417,-0.589434982,-54.663748358
635.000,0.932444756355,-0.607537780,-55.156412047
640.000,0.930448942632,-0.626149066,-55.647076455
645.000,0.928435433257,-0.644965866,-56.140648527
650.000,0.926354780796,-0.664453056,-56.633382429
655.000,0.924292118763,-0.683815002,-57.126741995
660.000,0.922168370644,-0.703795554,-57.619656125
665.000,0.919971653534,-0.724511081,-58.114337320
670.000,0.917775643241,-0.745269444,-58.608027714
675.000,0.915555075972,-0.766310505,-59.104257744
680.000,0.913291645026,-0.787810307,-59.596831434
685.000,0.910944913729,-0.810157694,-60.092902497
690.000,0.908599099012,-0.832553964,-60.586407689
695.000,0.906194999358,-0.855566774,-61.082115500
700.000,0.90370651863,-0.879451701,-61.577024130
705.000,0.901308913803,-0.902526676,-62.071896665
710.000,0.898818886594,-0.926556209,-62.567644082
715.000,0.896283548465,-0.951091502,-63.062313054
720.000,0.893697123685,-0.976192796,-63.558501399
725.000,0.891136676206,-1.001113637,-64.051486041
730.000,0.888480766352,-1.027039385,-64.547238327
735.000,0.885811318001,-1.053175501,-65.041340513
740.000,0.883104570895,-1.079757347,-65.533848177
745.000,0.880359755203,-1.106796380,-66.029238494
750.000,0.877552350375,-1.134539325,-66.523809325
755.000,0.874789482191,-1.161928945,-67.015785082
760.000,0.87197137601,-1.189955426,-67.510429505
765.000,0.869072874411,-1.218876102,-68.001521349
770.000,0.866137677411,-1.248261379,-68.493195022
775.000,0.86322436595,-1.277526189,-68.982190035
780.000,0.860277933568,-1.307224335,-69.474681592
785.000,0.85725411708,-1.337808409,-69.965914601
790.000,0.854227107808,-1.368533018,-70.455404782
795.000,0.851157828957,-1.399798037,-70.944674821
800.000,0.848007670951,-1.432004383,-71.429167559
805.000,0.844955920638,-1.463318932,-71.921105487
810.000,0.841799236022,-1.495829455,-72.406996334
815.000,0.838635374206,-1.528536454,-72.893928962
820.000,0.835427135065,-1.561828455,-73.379074136
825.000,0.832169585403,-1.595763222,-73.863829510
830.000,0.82896733944,-1.629251598,-74.347292478
835.000,0.82566789352,-1.663892056,-74.828290036
840.000,0.82234727522,-1.698894845,-75.308639218
845.000,0.819023796107,-1.734069599,-75.790070144
850.000,0.81567569761,-1.769649539,-76.269219938
855.000,0.812290029018,-1.805777555,-76.747814766
860.000,0.808860575719,-1.842526636,-77.225232182
865.000,0.805470441074,-1.879007851,-77.702157508
870.000,0.802017378247,-1.916324425,-78.175697737
875.000,0.79859458417,-1.953472788,-78.650887019
880.000,0.7950782129,-1.991802942,-79.122990255
885.000,0.791551479904,-2.030416696,-79.593469913
890.000,0.788021075504,-2.069243344,-80.064137066
895.000,0.784479144952,-2.108371949,-80.531247676
900.000,0.780925862742,-2.147803879,-81.000936066
905.000,0.777335169494,-2.187833655,-81.463619391
910.000,0.773746201726,-2.228029398,-81.927127363
915.000,0.77013079228,-2.268710236,-82.391004073
920.000,0.766493223075,-2.309833612,-82.852342170
925.000,0.762872605121,-2.350959608,-83.310897656
930.000,0.759196494442,-2.392916118,-83.770990979
935.000,0.755522896341,-2.435047394,-84.227402797
940.000,0.751852373226,-2.477348502,-84.679836933
945.000,0.748154879662,-2.520169743,-85.134611309
950.000,0.744439059653,-2.563416963,-85.583319141
955.000,0.740738237911,-2.606704718,-86.035887147
960.000,0.737030558002,-2.650290110,-86.483465242
965.000,0.73328814187,-2.694506760,-86.930769117
970.000,0.729556750085,-2.738818399,-87.376252018
975.000,0.725794045937,-2.783731977,-87.817123218
980.000,0.722040582337,-2.828767844,-88.260478244
985.000,0.718271705824,-2.874224819,-88.698862183
990.000,0.714507660617,-2.919862211,-89.138153331
995.000,0.710737075949,-2.965820576,-89.572926365
1000.000,0.70693829653,-3.012369819,-90.000000000
1005.000,0.703187069646,-3.058582475,-90.439259443
1010.000,0.699400407307,-3.105482382,-90.869995972
1015.000,0.695615546738,-3.152614405,-91.296294295
1020.000,0.691804734819,-3.200329399,-91.722924139
1025.000,0.68803528318,-3.247785802,-92.149317144
1030.000,0.684238281168,-3.295852639,-92.571051975
1035.000,0.680445291477,-3.344135736,-92.991112765
1040.000,0.676675066567,-3.392396513,-93.410705277
1045.000,0.672865442852,-3.441435514,-93.826348736
1050.000,0.669086669847,-3.490352449,-94.240735036
1055.000,0.665290366637,-3.539775301,-94.652879929
1060.000,0.661512846396,-3.589234350,-95.064075063
1065.000,0.657722801233,-3.639142044,-95.472707123
1070.000,0.653950585244,-3.689101344,-95.879781042
1075.000,0.650168103838,-3.739486802,-96.284477371
1080.000,0.646389693698,-3.790111535,-96.685097703
1085.000,0.642646799551,-3.840553019,-97.086386130
1090.000,0.638893534307,-3.891430139,-97.486233340
1095.000,0.635139769592,-3.942613857,-97.881121412
1100.000,0.63138948851,-3.994053052,-98.271564361
1105.000,0.62764669187,-4.045695117,-98.667946072
1110.000,0.623917128743,-4.097461826,-99.056363357
1115.000,0.620203567444,-4.149314800,-99.445184032
1120.000,0.616508568278,-4.201217663,-99.830350588
1125.000,0.612793274359,-4.253720198,-100.214102981
1130.000,0.609082888331,-4.306472029,-100.596353770
1135.000,0.605394011698,-4.359237584,-100.975560484
1140.000,0.601706933349,-4.412299684,-101.351665715
1145.000,0.598042337577,-4.465361393,-101.727379516
1150.000,0.594363967001,-4.518950546,-102.100899690
1155.000,0.590748190641,-4.571951997,-102.473015194
1160.000,0.58709847475,-4.625780958,-102.840930481
1165.000,0.583485022264,-4.679405751,-103.208924863
1170.000,0.579875820125,-4.733300005,-103.572626398
1175.000,0.576286723369,-4.787227714,-103.936456787
1180.000,0.572689698419,-4.841612579,-104.297248150
1185.000,0.56911412053,-4.896012776,-104.655462224
1190.000,0.565563931699,-4.950365901,-105.010801128
1195.000,0.562013656505,-5.005062626,-105.366309855
1200.000,0.558533745612,-5.059011649,-105.720772909
1205.000,0.554955398246,-5.114838394,-106.069316880
1210.000,0.551450332408,-5.169871943,-106.416471037
1215.000,0.547959058747,-5.225037780,-106.763286102
1220.000,0.544497166799,-5.280087514,-107.107740727
1225.000,0.541032232597,-5.335537211,-107.449069894
1230.000,0.537565525569,-5.391371813,-107.789490559
1235.000,0.534134518914,-5.446987089,-108.126716195
1240.000,0.530709628174,-5.502860666,-108.463810784
1245.000,0.527326426278,-5.558409280,-108.797413567
1250.000,0.52388338512,-5.615307498,-109.138551113
1255.000,0.520574196489,-5.670347251,-109.458969390
1260.000,0.51721195433,-5.726628916,-109.785770883
1265.000,0.513877654751,-5.782805332,-110.111560512
1270.000,0.510561282262,-5.839042449,-110.437397361
1275.000,0.50725272904,-5.895512155,-110.757517743
1280.000,0.503982236826,-5.951695405,-111.078643568
1285.000,0.500703113383,-6.008394163,-111.396019743
1290.000,0.497437706062,-6.065225961,-111.712051578
1295.000,0.494208593669,-6.121794141,-112.025701572
1300.000,0.490968319091,-6.178930617,-112.338068780
1305.000,0.487783727539,-6.235453837,-112.647514213
1310.000,0.484604819922,-6.292245413,-112.956109494
1315.000,0.481423958394,-6.349446011,-113.263171096
1320.000,0.478280111189,-6.406353569,-113.566755254
1325.000,0.475154034884,-6.463311569,-113.870000239
1330.000,0.472027687345,-6.520650531,-114.169043231
1335.000,0.468928617365,-6.577865254,-114.468248949
1340.000,0.465858926437,-6.634911569,-114.767511912
1345.000,0.462788893174,-6.692341451,-115.060405414
1350.000,0.459745659018,-6.749647255,-115.352858997
1355.000,0.456708544998,-6.807217254,-115.644417224
1360.000,0.453711015836,-6.864413524,-115.935333578
1365.000,0.450719140276,-6.921879975,-116.221378126
1370.000,0.447749910735,-6.979289841,-116.508265539
1375.000,0.44478923026,-7.036914739,-116.791246236
1380.000,0.441847153051,-7.094558779,-117.073037164
1385.000,0.43891865595,-7.152319187,-117.354307217
1390.000,0.436012729259,-7.210016629,-117.634171203
1395.000,0.433135017473,-7.267534073,-117.910473297
1400.000,0.43020795493,-7.326431268,-118.182324971
1405.000,0.427418520617,-7.382933264,-118.459407750
1410.000,0.424577216285,-7.440866294,-118.732522827
1415.000,0.421767932575,-7.498528863,-119.001547486
1420.000,0.418973872706,-7.556261178,-119.269910844
1425.000,0.416186407064,-7.614242165,-119.536975905
1430.000,0.413424206845,-7.672081962,-119.801382354
1435.000,0.410686690259,-7.729787435,-120.065059204
1440.000,0.407957355742,-7.787704637,-120.327284045
1445.000,0.405251653969,-7.845504079,-120.587754128
1450.000,0.402552106448,-7.903557929,-120.847198780
1455.000,0.399886337801,-7.961268667,-121.102939462
1460.000,0.397231256949,-8.019131710,-121.358200602
1465.000,0.394596481611,-8.076935828,-121.612982679
1470.000,0.391977542835,-8.134776277,-121.864708325
1475.000,0.389357737302,-8.193023812,-122.115609552
1480.000,0.386770112171,-8.250941872,-122.365561784
1485.000,0.384212087958,-8.308579513,-122.610698872
1490.000,0.381662823155,-8.366402831,-122.856801155
1495.000,0.379126198444,-8.424324077,-123.101518714
1500.000,0.376644298945,-8.481372037,-123.340395014
1505.000,0.374108202507,-8.540055392,-123.586013060
1510.000,0.371616103776,-8.598109487,-123.825493765
1515.000,0.369156241278,-8.655795692,-124.063816737
1520.000,0.366695772148,-8.713881945,-124.301141441
1525.000,0.364266469333,-8.771616073,-124.537900091
1530.000,0.361848487424,-8.829464769,-124.772175354
1535.000,0.359443836353,-8.887379183,-125.003346703
1540.000,0.357067705369,-8.944988547,-125.234282472
1545.000,0.354699585736,-9.002786375,-125.464054175
1550.000,0.352330043651,-9.061006447,-125.692985751
1555.000,0.350013805704,-9.118296506,-125.919596411
1560.000,0.347688726709,-9.176187809,-126.144524304
1565.000,0.34538774515,-9.233861518,-126.369763705
1570.000,0.343089006086,-9.291863964,-126.592404684
1575.000,0.340820693989,-9.349480871,-126.815728255
1580.000,0.338570612337,-9.407014820,-127.033393631
1585.000,0.336326931956,-9.464767088,-127.252539022
1590.000,0.334092165884,-9.522674160,-127.471116674
1595.000,0.33189270153,-9.580045956,-127.687119486
1600.000,0.329692463352,-9.637819611,-127.900220233
1605.000,0.3275199319,-9.695245300,-128.115907258
1610.000,0.325358807399,-9.752748650,-128.326678178
1615.000,0.323204669087,-9.810447479,-128.538853966
1620.000,0.321080175197,-9.867730174,-128.750707363
1625.000,0.318948374685,-9.925592132,-128.957798076
1630.000,0.316852510036,-9.982856963,-129.163647842
1635.000,0.314766173683,-10.040238904,-129.371670089
1640.000,0.312692511326,-10.097650391,-129.573569040
1645.000,0.310627943948,-10.155189558,-129.778413320
1650.000,0.30859360242,-10.212261634,-129.983939829
1655.000,0.306549186668,-10.269996636,-130.182548202
1660.000,0.30452924141,-10.327419987,-130.385633769
1665.000,0.302530523013,-10.384616036,-130.581417540
1670.000,0.300545298955,-10.441801215,-130.780636858
1675.000,0.298567107353,-10.499160790,-130.975897021
1680.000,0.296619582666,-10.556003609,-131.169830779
1685.000,0.294667049764,-10.613368502,-131.365801087
1690.000,0.292733216171,-10.670559915,-131.558300959
1695.000,0.290814193439,-10.727688024,-131.751103000
1700.000,0.288924414159,-10.784315173,-131.939191781
1705.000,0.287018635514,-10.841798091,-132.131831757
1710.000,0.285137412156,-10.898915925,-132.321375598
1715.000,0.283274190933,-10.955859844,-132.507802980
1720.000,0.281426361828,-11.012704473,-132.694410365
1725.000,0.279595341028,-11.069401393,-132.881254532
1730.000,0.277762456648,-11.126529108,-133.065903654
1735.000,0.275945437811,-11.183535634,-133.248582036
1740.000,0.274150137192,-11.240230649,-133.431666270
1745.000,0.272359935993,-11.297135531,-133.613100943
1750.000,0.270584007201,-11.353957517,-133.795151755
1755.000,0.268819357165,-11.410789236,-133.972034530
1760.000,0.267075752093,-11.467310799,-134.150042288
1765.000,0.265332924743,-11.524177115,-134.327268016
1770.000,0.263607083674,-11.580858470,-134.506400011
1775.000,0.261901597452,-11.637237052,-134.680130264
1780.000,0.260201756748,-11.693795513,-134.853321957
1785.000,0.25850594083,-11.750589435,-135.026492069
1790.000,0.256834514202,-11.806932297,-135.200050547
1795.000,0.255165587407,-11.863557932,-135.370360881
1800.000,0.253505310615,-11.920258766,-135.543539772
1805.000,0.251869821006,-11.976477329,-135.710969180
1810.000,0.250241610134,-12.032809484,-135.880139720
1815.000,0.248624107295,-12.089135265,-136.047432600
1820.000,0.247006772483,-12.145822780,-136.211761974
1825.000,0.245423736898,-12.201668709,-136.382602363
1830.000,0.243828521885,-12.258309881,-136.545873833
1835.000,0.242263670344,-12.314234148,-136.710130479
1840.000,0.240716373689,-12.369887354,-136.873635765
1845.000,0.239148713545,-12.426639020,-137.036294028
1850.000,0.237602308025,-12.482986900,-137.191955181
1855.000,0.23607982107,-12.538822653,-137.357878073
1860.000,0.234557699517,-12.595006129,-137.517488962
1865.000,0.23305261645,-12.650920339,-137.677408145
1870.000,0.231556838146,-12.706847785,-137.834691338
1875.000,0.230104602748,-12.761493882,-137.983176818
1880.000,0.228597023641,-12.818588569,-138.149748591
1885.000,0.227125502274,-12.874681985,-138.305057444
1890.000,0.225671111281,-12.930480650,-138.459720388
1895.000,0.224224455929,-12.986340422,-138.612324660
1900.000,0.222790601122,-13.042062694,-138.766545234
1905.000,0.221365859163,-13.097787174,-138.917836018
1910.000,0.219953112146,-13.153397775,-139.069593256
1915.000,0.218544765946,-13.209191804,-139.219827234
1920.000,0.217142465689,-13.265104700,-139.371057555
1925.000,0.215753730311,-13.320833735,-139.520999619
1930.000,0.214384033758,-13.376151237,-139.667629068
1935.000,0.213015271353,-13.431785206,-139.815601283
1940.000,0.211653657214,-13.487484457,-139.962333059
1945.000,0.210308975772,-13.542843833,-140.109594253
1950.000,0.208974744829,-13.598123928,-140.254426391
1955.000,0.207639152012,-13.653815069,-140.399289936
1960.000,0.206309696668,-13.709607189,-140.546996447
1965.000,0.205003703562,-13.764765860,-140.687306524
1970.000,0.203702999443,-13.820051523,-140.831085308
1975.000,0.202410925766,-13.875320976,-140.972441795
1980.000,0.201121248484,-13.930840874,-141.112562202
1985.000,0.199850185487,-13.985908886,-141.254216919
1990.000,0.198580686174,-14.041259860,-141.393723032
1995.000,0.197323951147,-14.096403939,-141.532975483
2000.000,0.196060821925,-14.152183621,-141.671236429
2005.000,0.194831040842,-14.206836987,-141.808063674
2010.000,0.193600191883,-14.261884332,-141.947394580
2015.000,0.192378014209,-14.316891250,-142.082151361
2020.000,0.191162884267,-14.371928509,-142.217736843
2025.000,0.189956356715,-14.426923372,-142.355470180
2030.000,0.188758096966,-14.481888196,-142.488857152
2035.000,0.187563489642,-14.537033915,-142.622363636
2040.000,0.186372354006,-14.592370187,-142.755672526
2045.000,0.18520168722,-14.647101223,-142.888276587
2050.000,0.184036302713,-14.701930006,-143.018187410
2055.000,0.182874984846,-14.756913937,-143.150425899
2060.000,0.18172641478,-14.811638828,-143.281089515
2065.000,0.180583716052,-14.866428286,-143.411963772
2070.000,0.179444469029,-14.921398465,-143.540735512
2075.000,0.178316947651,-14.976147570,-143.668378269
2080.000,0.177200866021,-15.030683199,-143.798653038
2085.000,0.176083249112,-15.085639134,-143.926493069
2090.000,0.174979760795,-15.140243630,-144.051602451
2095.000,0.173881829924,-15.194915959,-144.177512458
2100.000,0.17278474241,-15.249892202,-144.305295232
2105.000,0.171705270326,-15.304327488,-144.430785408
2110.000,0.170630557015,-15.358863830,-144.556033197
2115.000,0.169557472474,-15.413661318,-144.677862322
2120.000,0.168500023789,-15.468000670,-144.800355204
2125.000,0.167474639146,-15.521018986,-144.929648051
2130.000,0.166393562311,-15.577269607,-145.047220396
2135.000,0.165351069673,-15.631859825,-145.168154491
2140.000,0.164322821309,-15.686042343,-145.292680492
2145.000,0.163290685918,-15.740771733,-145.410892325
2150.000,0.162261142915,-15.795709386,-145.531988995
2155.000,0.161256651248,-15.849647265,-145.650734026
2160.000,0.160250265751,-15.904024832,-145.772194034
2165.000,0.159244576171,-15.958707014,-145.889705113
2170.000,0.158252620341,-16.012981804,-146.006909754
2175.000,0.15727254418,-16.066941752,-146.123965417
2180.000,0.156289743282,-16.121390444,-146.240330649
2185.000,0.155312212164,-16.175887889,-146.357985866
2190.000,0.154342199711,-16.230306288,-146.474956483
2195.000,0.153384033833,-16.284396899,-146.588747507
2200.000,0.15244014788,-16.338012772,-146.701658372
2205.000,0.151478918916,-16.392956061,-146.819301730
2210.000,0.150533425143,-16.447341132,-146.933495496
2215.000,0.149596772317,-16.501555533,-147.046853805
2220.000,0.148670908962,-16.555480066,-147.159396972
2225.000,0.147739201221,-16.610085068,-147.275753355
2230.000,0.146822756518,-16.664132531,-147.383816773
2235.000,0.145909581904,-16.718323740,-147.496203523
2240.000,0.144997669254,-16.772779574,-147.611773435
2245.000,0.144102036312,-16.826597642,-147.718126999
2250.000,0.143225687308,-16.879581700,-147.831717727
2255.000,0.142321290598,-16.934602533,-147.937540635
2260.000,0.141435278988,-16.988844971,-148.046102696
2265.000,0.140559509413,-17.042795346,-148.155156878
2270.000,0.139687422885,-17.096853899,-148.262795495
2275.000,0.138820199924,-17.150946690,-148.370990704
2280.000,0.137957180939,-17.205113775,-148.477297713
2285.000,0.137100418593,-17.259224385,-148.585222330
2290.000,0.136249259448,-17.313316991,-148.693410270
2295.000,0.135404256957,-17.367353634,-148.798661859
2300.000,0.134568706241,-17.421118459,-148.903588975
2305.000,0.133729606002,-17.475448698,-149.009204527
2310.000,0.132902365409,-17.529345787,-149.113749127
2315.000,0.132081228097,-17.583178033,-149.219609124
2320.000,0.131265939401,-17.636958981,-149.322664667
2325.000,0.130449988345,-17.691119107,-149.428075519
2330.000,0.129639616963,-17.745245216,-149.528455096
2335.000,0.128838282228,-17.799101483,-149.633095930
2340.000,0.128038428238,-17.853193315,-149.733615108
2345.000,0.127248745868,-17.906929785,-149.836918966
2350.000,0.126459815241,-17.960949141,-149.936175517
2355.000,0.125672470099,-18.015196975,-150.037624161
2360.000,0.124895159483,-18.069087862,-150.140583605
2365.000,0.124125763008,-18.122761377,-150.240907298
2370.000,0.123359953907,-18.176516031,-150.340619998
2375.000,0.122590592191,-18.230857141,-150.441808761
2380.000,0.121837376808,-18.284389201,-150.538748815
2385.000,0.121081433247,-18.338448938,-150.637580134
2390.000,0.120329830005,-18.392533937,-150.734592430
2395.000,0.119586200864,-18.446378620,-150.832576595
2400.000,0.118840521203,-18.500709043,-150.923558168
2405.000,0.118109682288,-18.554289975,-151.028372029
2410.000,0.117373740177,-18.608581123,-151.124673504
2415.000,0.116655400939,-18.661902987,-151.222038019
2420.000,0.11593469808,-18.715731293,-151.318059708
2425.000,0.115215151515,-18.769808094,-151.412401952
2430.000,0.114501278742,-18.823793263,-151.508612044
2435.000,0.113794650658,-18.877563062,-151.604238726
2440.000,0.113088964627,-18.931595441,-151.702477294
2445.000,0.112392362514,-18.985263994,-151.795097529
2450.000,0.111689692582,-19.039738089,-151.881951451
2455.000,0.111002178378,-19.093369965,-151.980313804
2460.000,0.110319040612,-19.146990473,-152.076193331
2465.000,0.10963531705,-19.200990463,-152.166029330
2470.000,0.108950444449,-19.255419875,-152.259032256
2475.000,0.108276498311,-19.309315957,-152.351030167
2480.000,0.107614526832,-19.362581990,-152.445363928
2485.000,0.10694243841,-19.416998354,-152.534946175
2490.000,0.106279957709,-19.470972542,-152.627049869
2495.000,0.105621509301,-19.524952617,-152.718824872
2500.000,0.104926442543,-19.582301027,-152.782829899
2505.000,0.104318499166,-19.632773396,-152.898452661
2510.000,0.103671025954,-19.686852071,-152.988533391
2515.000,0.103029180248,-19.740795113,-153.077186673
2520.000,0.102387967547,-19.795021558,-153.172132683
2525.000,0.101756926204,-19.848720407,-153.257594443
2530.000,0.101127531337,-19.902611887,-153.344615755
2535.000,0.100497577825,-19.956888108,-153.433218808
2540.000,0.0998741530876,-20.010937808,-153.520787785
2545.000,0.0992549535495,-20.064956191,-153.610369518
2550.000,0.0986424012429,-20.118727286,-153.697246198
2555.000,0.0980277012403,-20.173023630,-153.784052293
2560.000,0.0974181970391,-20.227198247,-153.874026134
2565.000,0.0968158294962,-20.281072585,-153.955537207
2570.000,0.0962111383142,-20.335492940,-154.042670464
2575.000,0.0956173190839,-20.389268744,-154.128966660
2580.000,0.0950155540506,-20.444105897,-154.214161591
2585.000,0.0944288850671,-20.497902761,-154.299513197
2590.000,0.0938470464445,-20.551587819,-154.385296310
2595.000,0.0932618802523,-20.605916660,-154.469518694
2600.000,0.0926816362104,-20.660126155,-154.544603890
2605.000,0.0921027679756,-20.714546354,-154.637729280
2610.000,0.0915311582006,-20.768620844,-154.722591689
2615.000,0.0909596448481,-20.823024880,-154.807116375
2620.000,0.0903953040222,-20.877082605,-154.890969797
2625.000,0.0898168474215,-20.932843856,-154.974045516
2630.000,0.089269187373,-20.985968373,-155.054062765
2635.000,0.0887120542359,-21.040347280,-155.139263474
2640.000,0.0881584674482,-21.094719365,-155.220414056
2645.000,0.0876104504172,-21.148881738,-155.301363390
2650.000,0.087056962483,-21.203929799,-155.384904775
2655.000,0.0865200082589,-21.257668956,-155.466733100
2660.000,0.085982965082,-21.311751650,-155.544150977
2665.000,0.085439954081,-21.366779874,-155.626057505
2670.000,0.0849052427177,-21.421309843,-155.708901318
2675.000,0.0843793985472,-21.475271492,-155.792172728
2680.000,0.0838487016588,-21.530073155,-155.868426917
2685.000,0.0833233806265,-21.584662360,-155.948908873
2690.000,0.0827975256588,-21.639652832,-156.028578495
2695.000,0.0822844311828,-21.693646574,-156.107650005
2700.000,0.081768391328,-21.748290925,-156.192329296
2705.000,0.081253633756,-21.803144155,-156.265689385
2710.000,0.0807443886563,-21.857752986,-156.343695860
