frequency_hz,magnitude,magnitude_db,phase_degrees
50.6591796875,1.000019235567369,0.00016707640839253954,-3.9725493178195874
51.26953125,1.0000190912818836,0.00016582318460658474,-4.020497260530883
51.8798828125,1.0000189418210932,0.00016452500936267603,-4.068448284958967
52.490234375,1.000018787061796,0.00016318081254464416,-4.116402427515698
53.1005859375,1.0000186268793265,0.00016178951131955193,-4.164359724603086
53.7109375,1.0000184611475575,0.00016035001015884124,-4.212320212613183
54.3212890625,1.0000182897388976,0.00015886120081319067,-4.260283927927949
54.931640625,1.0000181125242924,0.0001573219623259432,-4.308250906919133
55.5419921875,1.0000179293732239,0.0001557311610253162,-4.356221185948166
56.15234375,1.0000177401537107,0.00015408765052818117,-4.404194801366022
56.7626953125,1.0000175447323087,0.0001523902717438403,-4.452171789513111
57.373046875,1.000017342974108,0.0001506378528469427,-4.500152186719147
57.9833984375,1.000017134742736,0.0001488292093101851,-4.548136029303043
58.59375,1.000016919900354,0.000146963143863722,-4.596123353572769
59.2041015625,1.0000166983076604,0.00014503844653557517,-4.644114195825238
59.814453125,1.0000164698238896,0.00014305389463032444,-4.692108592346201
60.4248046875,1.0000162343068084,0.00014100825270586646,-4.740106579410094
61.03515625,1.000015991612722,0.00013890027262153002,-4.788108193279944
61.6455078125,1.0000157415964677,0.00013672869348397068,-4.836113470207231
62.255859375,1.0000154841114202,0.00013449224169527962,-4.884122446431763
62.8662109375,1.000015219009485,0.0001321896308930862,-4.9321351581815795
63.4765625,1.000014946141104,0.0001298195619967314,-4.9801516416727845
64.0869140625,1.0000146653552549,0.00012738072320715108,-5.028171933109466
64.697265625,1.000014376499446,0.00012487178996239748,-5.076196068683548
65.3076171875,1.0000140794197219,0.00012229142497801633,-5.124224084574681
65.91796875,1.000013773960659,0.00011963827821799034,-5.172256016950099
66.5283203125,1.0000134599653696,0.00011691098692546602,-5.22029190196452
67.138671875,1.000013137275496,0.00011410817556861761,-5.268331775760012
67.7490234375,1.0000128057312152,0.00011122845589065262,-5.316375674465855
68.359375,1.000012465171237,0.00010827042688074027,-5.3644236341984355
68.9697265625,1.0000121154328043,0.00010523267478736544,-5.412475691061129
69.580078125,1.0000117563516913,0.00010211377309503477,-5.460531881144143
70.1904296875,1.000011387762206,9.891228255305177e-05,-5.508592240524418
70.80078125,1.0000110094971877,9.562675114257156e-05,-5.5566568052655
71.4111328125,1.0000106213880053,9.225571407643794e-05,-5.604725611417403
72.021484375,1.0000102232645651,8.879769385301817e-05,-5.652798695016505
72.6318359375,1.0000098149552978,8.52512001518852e-05,-5.700876092085392
73.2421875,1.000009396287171,8.161472993778804e-05,-5.74895783863276
73.8525390625,1.0000089670856813,7.788676739489762e-05,-5.797043970653277
74.462890625,1.000008527174857,7.406578394783687e-05,-5.845134524127456
75.0732421875,1.000008076377255,7.015023823256128e-05,-5.893229535021528
75.68359375,1.000007614513966,6.61385761501663e-05,-5.941329039287322
76.2939453125,1.0000071414046081,6.202923079918558e-05,-5.98943307286213
76.904296875,1.0000066568673325,5.782062253324587e-05,-6.037541671668591
77.5146484375,1.0000061607188153,5.351115888756942e-05,-6.085654871614538
78.125,1.0000056527742702,4.9099234686763416e-05,-6.133772708592911
78.7353515625,1.000005132847433,4.4583231913452814e-05,-6.1818952184816
79.345703125,1.0000046007505727,3.996151980063033e-05,-6.230022437143307
79.9560546875,1.0000040562944865,3.523245479285346e-05,-6.27815440042546
80.56640625,1.0000034992885005,3.0394380547937455e-05,-6.326291144160044
81.1767578125,1.0000029295404715,2.544562795407212e-05,-6.374432704163491
81.787109375,1.000002346856782,2.0384515085216206e-05,-6.42257911623655
82.3974609375,1.000001751042344,1.5209347235560678e-05,-6.470730416164151
83.0078125,1.000001141900599,9.918416917341974e-06,-6.5188866397152845
83.6181640625,1.0000005192335133,4.5100038220049565e-06,-6.567047822642869
84.228515625,0.9999998828415851,-1.0176251212431312e-06,-6.61521400068361
84.8388671875,0.9999992325238362,-6.666215817068804e-06,-6.663385209557892
85.44921875,0.9999985680778198,-1.2437526931969895e-05,-6.711561484969635
86.0595703125,0.9999978892996116,-1.833332998038905e-05,-6.759742862606154
86.669921875,0.9999971959838205,-2.4355409224718175e-05,-6.807929378138052
87.2802734375,0.9999964879235753,-3.0505561794211933e-05,-6.856121067219065
87.890625,0.999995764910536,-3.678559758693366e-05,-6.904317965485951
88.5009765625,0.9999950267348882,-4.319733931828591e-05,-6.952520108558343
89.111328125,0.9999942731853425,-4.9742622526152907e-05,-7.000727532038637
89.7216796875,0.9999935040491367,-5.642329555483446e-05,-7.048940271511828
90.33203125,0.9999927191120339,-6.324121956695233e-05,-7.097158362545409
90.9423828125,0.9999919181583229,-7.019826854572031e-05,-7.145381840689227
91.552734375,0.9999911009708166,-7.729632930493597e-05,-7.1936107414753385
92.1630859375,0.999990267330857,-8.453730144690548e-05,-7.241845100417902
92.7734375,0.9999894170183059,-9.192309744766805e-05,-7.29008495301302
93.3837890625,0.9999885498115539,-9.945564257154021e-05,-7.338330334738622
93.994140625,0.9999876654875143,-0.00010713687493224655,-7.386581281054315
94.6044921875,0.9999867638216263,-0.00011496874545858901,-7.434837827401275
95.21484375,0.9999858445878519,-0.00012295321792859132,-7.483100009202081
95.8251953125,0.9999849075586777,-0.00013109226894772008,-7.531367861860602
96.435546875,0.9999839525051138,-0.0001393878879647224,-7.579641420761859
97.0458984375,0.9999829791966951,-0.0001478420772566132,-7.62792072127189
97.65625,0.9999819874014781,-0.00015645685195706536,-7.676205798737603
98.2666015625,0.9999809768860433,-0.00016523424004044878,-7.724496688486658
98.876953125,0.9999799474154976,-0.00017417628229430513,-7.772793425827313
99.4873046875,0.9999788987534646,-0.00018328503241044574,-7.8210960460483125
100.09765625,0.9999778306620944,-0.0001925625568966897,-7.869404584418714
100.7080078125,0.9999767429020601,-0.00020201093511108213,-7.9177190761877965
101.318359375,0.9999756352325552,-0.00021163225927876343,-7.966039556584895
101.9287109375,0.9999745074112952,-0.00022142863448473843,-8.01436606081925
102.5390625,0.9999733591945209,-0.00023140217864447412,-8.062698624079918
103.1494140625,0.9999721903369906,-0.00024155502256901335,-8.11103728153558
103.759765625,0.9999710005919866,-0.0002518893099114818,-8.159382068334436
104.3701171875,0.9999697897113118,-0.00026240719719846804,-8.207733019604065
104.98046875,0.9999685574452902,-0.0002731108538218733,-8.256090170451271
105.5908203125,0.9999673035427679,-0.000284002462036558,-8.304453555961958
106.201171875,0.9999660277511105,-0.0002950842169763199,-8.352823211200985
106.8115234375,0.9999647298162051,-0.00030635832664577354,-8.40119917121203
107.421875,0.9999634094824594,-0.00031782701191995354,-8.449581471017428
108.0322265625,0.9999620664927995,-0.00032949250657093106,-8.497970145618078
108.642578125,0.9999607005886745,-0.00034135705722404097,-8.546365229993262
109.2529296875,0.9999593115100521,-0.00035342292339801934,-8.594766759100514
109.86328125,0.9999578989954198,-0.00036569237749789664,-8.643174767875488
110.4736328125,0.9999564627817837,-0.0003781677048194751,-8.691589291231814
111.083984375,0.9999550026046717,-0.00039085120353066986,-8.740010364060929
111.6943359375,0.9999535181981284,-0.00040374518470976046,-8.788438021231999
112.3046875,0.9999520092947194,-0.0004168519723103595,-8.836872297591706
112.9150390625,0.9999504756255279,-0.00043017390319389907,-8.885313227964145
113.525390625,0.9999489169201576,-0.00044371332710137196,-8.933760847150689
114.1357421875,0.999947332906729,-0.00045747260669162673,-8.9822151899298
114.74609375,0.999945723311883,-0.00047145411750348747,-9.030676291056942
115.3564453125,0.9999440878607756,-0.0004856602480095011,-9.07914418526439
115.966796875,0.9999424262770843,-0.0005000933995558999,-9.12761890726112
116.5771484375,0.9999407382830026,-0.0005147559864144432,-9.17610049173266
117.1875,0.9999390235992426,-0.0005296504357580845,-9.224588973340902
117.7978515625,0.9999372819450336,-0.0005447791876761911,-9.27308438672403
118.408203125,0.9999355130381232,-0.0005601446951647006,-9.321586766496319
119.0185546875,0.9999337165947757,-0.0005757494241404003,-9.370096147247999
119.62890625,0.9999318923297725,-0.0005915958534378586,-9.418612563545137
120.2392578125,0.9999300399564134,-0.000607686474801548,-9.46713604992945
120.849609375,0.9999281591865125,-0.0006240237929184848,-9.5156666409182
121.4599609375,0.999926249730404,-0.0006406103253708361,-9.56420437100401
122.0703125,0.9999243112969359,-0.0006574486026926949,-9.612749274654728
122.6806640625,0.9999223435934749,-0.0006745411683265709,-9.661301386313307
123.291015625,0.9999203463259018,-0.0006918905786628318,-9.709860740397602
123.9013671875,0.9999183191986165,-0.0007094994030000789,-9.758427371300293
124.51171875,0.9999162619145328,-0.0007273702235913646,-9.80700131338867
125.1220703125,0.9999141741750808,-0.0007455056356200251,-9.855582601004524
125.732421875,0.9999120556802079,-0.0007639082471967416,-9.904171268463971
126.3427734375,0.9999099061283758,-0.0007825806793845839,-9.952767350057337
126.953125,0.9999077252165619,-0.0008015255661874198,-10.001370880048976
127.5634765625,0.9999055126402612,-0.0008207455545344813,-10.049981892677128
128.173828125,0.9999032680934803,-0.0008402433043334179,-10.098600422153789
128.7841796875,0.9999009912687449,-0.0008600214884076345,-10.147226502664525
129.39453125,0.9998986818570939,-0.0008800827925464805,-10.195860168368357
130.0048828125,0.9998963395480813,-0.0009004299154898732,-10.244501453397572
130.615234375,0.9998939640297758,-0.0009210655689360814,-10.293150391857601
131.2255859375,0.9998915549887644,-0.0009419924775070895,-10.341807017826866
131.8359375,0.9998891121101436,-0.0009632133788268147,-10.390471365356596
132.4462890625,0.9998866350775288,-0.0009847310234450304,-10.439143468470728
133.056640625,0.9998841235730478,-0.0010065481748895745,-10.487823361165674
133.6669921875,0.9998815772773433,-0.0010286676096472038,-10.536511077410276
134.27734375,0.9998789958695737,-0.0010510921171589332,-10.585206651145539
134.8876953125,0.9998763790274088,-0.0010738244998597516,-10.63391011628454
135.498046875,0.9998737264270376,-0.0010968675731064803,-10.68262150671229
136.1083984375,0.9998710377431578,-0.0011202241652782826,-10.731340856285518
136.71875,0.9998683126489847,-0.001143897117692016,-10.780068198832565
137.3291015625,0.9998655508162471,-0.0011678892846458712,-10.8288035681532
137.939453125,0.9998627519151867,-0.0011922035334215575,-10.877546998018495
138.5498046875,0.999859915614562,-0.0012168427442546773,-10.926298522170638
139.16015625,0.9998570415816418,-0.001241809810389989,-10.975058174322772
139.7705078125,0.9998541294822102,-0.0012671076380402421,-11.023825988158878
140.380859375,0.9998511789805663,-0.0012927391463903577,-11.072601997333587
140.9912109375,0.9998481897395214,-0.001318707267622845,-11.121386235472013
141.6015625,0.9998451614204004,-0.0013450149469065853,-11.170178736169621
142.2119140625,0.9998420936830422,-0.0013716651423943144,-11.21897953299205
142.822265625,0.9998389861858017,-0.0013986608252095124,-11.26778865947497
143.4326171875,0.9998358385855429,-0.0014260049795027532,-11.31660614912391
144.04296875,0.9998326505376475,-0.0014537006023836567,-11.365432035414095
144.6533203125,0.9998294216960073,-0.0014817507039830609,-11.414266351790285
145.263671875,0.999826151713032,-0.0015101583073917604,-11.463109131666648
145.8740234375,0.9998228402396402,-0.001538926448737184,-11.511960408426553
146.484375,0.9998194869252663,-0.0015680581771240992,-11.560820215422426
147.0947265625,0.9998160914178575,-0.0015975565546659956,-11.609688585975606
147.705078125,0.9998126533638767,-0.0016274246564576544,-11.65856555337614
148.3154296875,0.999809172408297,-0.0016576655706248967,-11.707451150882683
148.92578125,0.9998056481946073,-0.0016882823982807946,-11.756345411722284
149.5361328125,0.9998020803648089,-0.001719278253551345,-11.80524836909023
150.146484375,0.9997984685594173,-0.0017506562635664414,-11.854160056149903
150.7568359375,0.9997948124174609,-0.0017824195684711208,-11.903080506032612
151.3671875,0.9997911115764823,-0.0018145713214146454,-11.952009751837398
151.9775390625,0.9997873656725378,-0.0018471146885560012,-12.000947826630913
152.587890625,0.9997835743401973,-0.001880052849070383,-12.049894763447233
153.1982421875,0.9997797372125443,-0.0019133889951460513,-12.098850595287681
153.80859375,0.9997758539211744,-0.001947126332003399,-12.147815355120688
154.4189453125,0.9997719240962005,-0.0019812680778474793,-12.196789075881602
155.029296875,0.9997679473662461,-0.002015817463931484,-12.24577179047255
155.6396484375,0.9997639233584502,-0.002050777734512206,-12.294763531762227
156.25,0.9997598516984656,-0.002086152146871119,-12.343764332585785
156.8603515625,0.9997557320104594,-0.0021219439713075026,-12.392774225744613
157.470703125,0.9997515639171124,-0.0021581564911489527,-12.441793244006194
158.0810546875,0.9997473470396188,-0.002194793002753232,-12.490821420103943
158.69140625,0.9997430809976884,-0.002231856815491816,-12.539858786737025
159.3017578125,0.9997387654095444,-0.002269351251772042,-12.58890537657017
159.912109375,0.9997343998919266,-0.0023072796470110565,-12.637961222233557
160.5224609375,0.9997299840600855,-0.00234564534968598,-12.68702635632259
161.1328125,0.9997255175277893,-0.0023844517212799243,-12.736100811397733
161.7431640625,0.9997209999073206,-0.0024237021363080927,-12.785184619984378
162.353515625,0.9997164308094771,-0.0024633999823159276,-12.834277814572632
162.9638671875,0.99971180984357,-0.00250354865989754,-12.883380427617169
163.57421875,0.9997071366174263,-0.002544151582671719,-12.932492491537042
164.1845703125,0.9997024107373896,-0.002585212177281117,-12.981614038715518
164.794921875,0.9996976318083173,-0.002626733883420392,-13.03074510149993
165.4052734375,0.9996927994335837,-0.002668720153805538,-13.079885712201445
166.015625,0.9996879132150769,-0.0027111744542088305,-13.129035903094932
166.6259765625,0.9996829727532033,-0.0027541002634185563,-13.178195706418796
167.236328125,0.9996779776468845,-0.0027975010732691845,-13.22736515437478
167.8466796875,0.999672927493558,-0.002841380388637801,-13.276544279127794
168.45703125,0.999667821889177,-0.0028857417274463547,-13.325733112805727
169.0673828125,0.9996626604282127,-0.002930588620647532,-13.374931687499332
169.677734375,0.9996574427036536,-0.0029759246122289806,-13.424140035261956
170.2880859375,0.9996521683070028,-0.0030217532592426437,-13.47335818810944
170.8984375,0.9996468368282825,-0.0030680781317636964,-13.5225861780199
171.5087890625,0.9996414478560328,-0.003114902812908354,-13.571824036933577
172.119140625,0.9996360009773088,-0.003162230898859423,-13.621071796752625
172.7294921875,0.9996304957776856,-0.0032100659988224234,-13.670329489340983
173.33984375,0.9996249318412569,-0.0032584117350454005,-13.719597146524139
173.9501953125,0.9996193087506332,-0.0033072717428329814,-13.768874800088987
174.560546875,0.999613626086944,-0.0033566496705315155,-13.818162481783636
175.1708984375,0.999607883429838,-0.003406549179530637,-13.867460223317249
175.78125,0.9996020803574824,-0.0034569739442677576,-13.916768056359816
176.3916015625,0.9995962164465644,-0.0035079276522248575,-13.966086012542037
177.001953125,0.999590291272291,-0.0035594140039243508,-14.015414123455086
177.6123046875,0.9995843044083881,-0.003611436712948119,-14.064752420650436
178.22265625,0.9995782554271019,-0.0036639995059199277,-14.114100935639728
178.8330078125,0.9995721438992012,-0.0037171061224936424,-14.163459699894522
179.443359375,0.999565969393973,-0.003770760315393584,-14.212828744846158
180.0537109375,0.9995597314792268,-0.003824965850376756,-14.262208101885571
180.6640625,0.9995534297212917,-0.0038797265062645745,-14.311597802363051
181.2744140625,0.9995470636850229,-0.0039350460748858555,-14.360997877588133
181.884765625,0.9995406329337919,-0.003990928361167448,-14.410408358829391
182.4951171875,0.9995341370294972,-0.004047377183043524,-14.459829277314222
183.10546875,0.999527575532559,-0.0041043963715038136,-14.509260664228691
183.7158203125,0.9995209480019178,-0.004161989770608108,-14.558702550717326
184.326171875,0.9995142539950425,-0.004220161237421684,-14.608154967882951
184.9365234375,0.9995074930679203,-0.004278914642101259,-14.65761794678649
185.546875,0.9995006647750693,-0.004338253867794777,-14.707091518446775
186.1572265625,0.9994937686695262,-0.004398182810744784,-14.75657571384037
186.767578125,0.9994868043028554,-0.004458705380218194,-14.806070563901365
187.3779296875,0.9994797712251472,-0.004519825498520959,-14.855576099521189
187.98828125,0.9994726689850169,-0.004581547101010865,-14.905092351548484
188.5986328125,0.999465497129606,-0.004643874136089117,-14.954619350788779
189.208984375,0.999458255204583,-0.004706810565198719,-15.004157128004442
189.8193359375,0.9994509427541447,-0.0047703603628141975,-15.053705713914413
190.4296875,0.9994435593210135,-0.004834527516469948,-15.103265139194038
191.0400390625,0.9994361044464407,-0.004899316026732655,-15.15283543447485
191.650390625,0.9994285776702074,-0.004964729907199801,-15.202416630344425
192.2607421875,0.9994209785306215,-0.005030773184527137,-15.252008757346156
192.87109375,0.9994133065645214,-0.0050974498983992825,-15.301611845979034
193.4814453125,0.9994055613072779,-0.005164764101519628,-15.35122592669755
194.091796875,0.9993977422927875,-0.005232719859666872,-15.400851029911383
194.7021484375,0.9993898490534803,-0.005301321251637717,-15.450487185985287
195.3125,0.9993818811203207,-0.00537057236923496,-15.500134425238903
195.9228515625,0.9993738380227996,-0.005440477317346308,-15.549792777946468
196.533203125,0.999365719288945,-0.005511040213851482,-15.599462274336764
197.1435546875,0.9993575244453161,-0.005582265189680841,-15.649142944592763
197.75390625,0.9993492530170053,-0.005654156388797814,-15.698834818851587
198.3642578125,0.9993409045276415,-0.005726717968175572,-15.748537927204204
198.974609375,0.9993324784993857,-0.005799954097839359,-15.798252299695239
199.5849609375,0.9993239744529373,-0.005873868960815251,-15.847977966322885
200.1953125,0.9993153919075304,-0.005948466753166763,-15.897714957038522
200.8056640625,0.9993067303809328,-0.006023751684005432,-15.947463301746687
201.416015625,0.9992979893894562,-0.006099727975406884,-15.997223030304783
202.0263671875,0.9992891684479446,-0.006176399862518946,-16.04699417252292
202.63671875,0.999280267069784,-0.006253771593473916,-16.096776758163692
203.2470703125,0.9992712847668949,-0.006331847429465883,-16.146570816941974
203.857421875,0.9992622210497439,-0.006410631644646652,-16.196376378524754
204.4677734375,0.9992530754273344,-0.006490128526217611,-16.246193472530912
205.078125,0.9992438474072116,-0.0065703423743846065,-16.29602212853099
205.6884765625,0.9992345364954623,-0.006651277502365917,-16.345862376047048
206.298828125,0.999225142196717,-0.006732938236380014,-16.395714244552423
206.9091796875,0.9992156640141489,-0.006815328915654582,-16.445577763471547
207.51953125,0.9992061014494742,-0.006898453892430755,-16.4954529621797
208.1298828125,0.9991964540029565,-0.006982317531929745,-16.54533987000287
208.740234375,0.9991867211734032,-0.007066924212387074,-16.595238516217524
209.3505859375,0.9991769024581673,-0.0071522783250414865,-16.64514893005037
209.9609375,0.999166997353151,-0.007238384274106513,-16.695071140678202
210.5712890625,0.9991570053528015,-0.007325246476814474,-16.745005177227664
211.181640625,0.9991469259501184,-0.0074128693633553075,-16.794951068775045
211.7919921875,0.9991367586366467,-0.0075012573769418864,-16.844908844346115
212.40234375,0.9991265029024845,-0.007590414973746991,-16.894878532915847
213.0126953125,0.9991161582362805,-0.007680346622929136,-16.944860163408286
213.623046875,0.9991057241252336,-0.007771056806643935,-16.994853764696227
214.2333984375,0.9990952000550972,-0.00786255002000631,-17.0448593656012
214.84375,0.999084585510178,-0.00795483077111159,-17.09487699489304
215.4541015625,0.999073879973336,-0.008047903581034473,-17.14490668128984
216.064453125,0.9990630829259891,-0.008141772983797117,-17.194948453457677
216.6748046875,0.9990521938481093,-0.008236443526407764,-17.24500234001039
217.28515625,0.9990412122182248,-0.008331919768843395,-17.29506836950942
217.8955078125,0.9990301375134264,-0.008428206284004446,-17.345146570463548
218.505859375,0.9990189692093583,-0.008525307657794079,-17.395236971328707
219.1162109375,0.9990077067802287,-0.008623228489035337,-17.445339600507786
219.7265625,0.998996349698806,-0.008721973389506095,-17.495454486350372
220.3369140625,0.9989848974364178,-0.00882154698395669,-17.545581657152603
220.947265625,0.9989733494629577,-0.008921953910052283,-17.59572114115688
221.5576171875,0.9989617052468818,-0.009023198818408917,-17.64587296655174
222.16796875,0.9989499642552119,-0.00912528637257265,-17.696037161471533
222.7783203125,0.9989381259535343,-0.009228221249034456,-17.746213753996358
223.388671875,0.9989261898060033,-0.009332008137203656,-17.796402772151666
223.9990234375,0.9989141552753407,-0.00943665173942194,-17.846604243908203
224.609375,0.9989020218228384,-0.009542156770938812,-17.896818197181695
225.2197265625,0.9988897889083561,-0.009648527959944048,-17.9470446598327
225.830078125,0.9988774559903265,-0.009755770047524884,-17.99728365966634
226.4404296875,0.9988650225257545,-0.009863887787678279,-18.047535224432114
227.05078125,0.998852487970217,-0.009972885947318415,-18.09779938182364
227.6611328125,0.9988398517778678,-0.010082769306239796,-18.14807615947852
228.271484375,0.9988271134014333,-0.010193542657162488,-18.19836558497803
228.8818359375,0.9988142722922189,-0.010305210805676975,-18.24866768584696
229.4921875,0.9988013279001084,-0.010417778570259559,-18.29898248955339
230.1025390625,0.998788279673562,-0.010531250782296471,-18.3493100235084
230.712890625,0.9987751270596217,-0.010645632286036606,-18.39965031506598
231.3232421875,0.9987618695039129,-0.010760927938589668,-18.450003391522685
231.93359375,0.9987485064506408,-0.010877142609960077,-18.500369280117503
232.5439453125,0.9987350373425959,-0.010994281183007576,-18.550748008031555
233.154296875,0.9987214616211549,-0.011112348553442607,-18.601139602387967
233.7646484375,0.9987077787262775,-0.011231349629862306,-18.65154409025155
234.375,0.9986939880965162,-0.011351289333668746,-18.70196149862865
234.9853515625,0.9986800891690084,-0.011472172599148477,-18.752391854466897
235.595703125,0.9986660813794829,-0.011594004373417885,-18.802835184654963
236.2060546875,0.998651964162263,-0.011716789616403392,-18.853291516022406
236.81640625,0.99863773695026,-0.011840533300905665,-18.903760875339323
237.4267578125,0.998623399174984,-0.011965240412512327,-18.954243289316285
238.037109375,0.9986089502665386,-0.012090915949646815,-19.004738784603987
238.6474609375,0.9985943896536238,-0.012217564923554566,-19.055247387793045
239.2578125,0.9985797167635411,-0.012345192358261215,-19.10576912541382
239.8681640625,0.9985649310221887,-0.012473803290622608,-19.15630402393614
240.478515625,0.998550031854068,-0.012603402770275364,-19.206852109769127
241.0888671875,0.9985350186822824,-0.012733995859652238,-19.25741340926088
241.69921875,0.9985198909285399,-0.012865587633969474,-19.30798794869835
242.3095703125,0.9985046480131539,-0.012998183181221017,-19.358575754307033
242.919921875,0.9984892893550456,-0.013131787602169837,-19.409176852250827
